Category,Subcategory,Fact,Support,Opposition
Equality & non-discrimination,Constitution (sexual orientation),"En Belgique, la constitution interdit-elle la discrimination fondée sur l'orientation sexuelle ?","En Belgique, la constitution devrait-elle interdire la discrimination fondée sur l'orientation sexuelle ?","En Belgique, la constitution devrait-elle autoriser la discrimination fondée sur l'orientation sexuelle ?"
Equality & non-discrimination,Employment (sexual orientation),"En Belgique, l'orientation sexuelle est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?","En Belgique, l'orientation sexuelle devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?","En Belgique, l'orientation sexuelle doit-elle être exclue de la législation anti-discrimination en matière d'emploi ?"
Equality & non-discrimination,Goods & services (sexual orientation),"En Belgique, l'orientation sexuelle est-elle explicitement incluse dans la législation anti-discrimination relative aux biens et services ?","En Belgique, l'orientation sexuelle devrait-elle être explicitement incluse dans la législation anti-discrimination relative aux biens et services ?","En Belgique, l'orientation sexuelle doit-elle être exclue de la législation anti-discrimination sur les biens et services ?"
Equality & non-discrimination,Education (sexual orientation),"En Belgique, la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation est-elle interdite par la législation ?","En Belgique, la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation devrait-elle être interdite par la législation ?","En Belgique, la législation devrait-elle autoriser la discrimination fondée sur l'orientation sexuelle dans le domaine de l'éducation ?"
Equality & non-discrimination,Health (sexual orientation),"En Belgique, la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé est-elle interdite par la législation ?","En Belgique, la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé devrait-elle être interdite par la législation ?","En Belgique, la législation devrait-elle autoriser la discrimination fondée sur l'orientation sexuelle dans le domaine de la santé ?"
Equality & non-discrimination,Conversion practices ban (sexual orientation),"En Belgique, existe-t-il une législation ou des politiques qui interdisent les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur ?","En Belgique, les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur devraient-elles être interdites par la législation ou les politiques ?","En Belgique, les pratiques de conversion ou de réparation visant à modifier l'orientation sexuelle d'un mineur devraient-elles être autorisées par la législation ou les politiques ?"
Equality & non-discrimination,Equality body mandate (sexual orientation),"En Belgique, existe-t-il une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?","En Belgique, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité devrait-il être explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'orientation sexuelle ?","En Belgique, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité ne devrait-il pas être mandaté pour traiter des questions liées à l'orientation sexuelle ?"
Equality & non-discrimination,Equality action plan (sexual orientation),"En Belgique, existe-t-il un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?","En Belgique, devrait-il y avoir un plan d'action pour l'égalité qui inclut explicitement l'orientation sexuelle et des mesures spécifiques pour progresser ?","En Belgique, l'orientation sexuelle doit-elle être exclue des plans d'action pour l'égalité ?"
Equality & non-discrimination,Constitution (gender identity),"En Belgique, la constitution interdit-elle la discrimination fondée sur l'identité de genre ?","En Belgique, la constitution devrait-elle interdire la discrimination fondée sur l'identité de genre ?","En Belgique, la Constitution doit-elle autoriser la discrimination fondée sur l'identité sexuelle ?"
Equality & non-discrimination,Employment (gender identity),"En Belgique, l'identité de genre est-elle explicitement incluse dans la législation anti-discrimination en matière d'emploi ?","En Belgique, l'identité de genre devrait-elle être explicitement incluse dans la législation anti-discrimination en matière d'emploi ?","En Belgique, l'identité de genre devrait-elle être exclue de la législation anti-discrimination en matière d'emploi ?"
Equality & non-discrimination,Goods & services (gender identity),"En Belgique, l'identité de genre est-elle explicitement incluse dans la législation anti-discrimination relative aux biens et services ?","En Belgique, l'identité de genre devrait-elle être explicitement incluse dans la législation anti-discrimination sur les biens et services ?","En Belgique, l'identité de genre devrait-elle être exclue de la législation antidiscriminatoire sur les biens et les services ?"
Equality & non-discrimination,Education (gender identity),"En Belgique, la discrimination fondée sur l'identité de genre dans le domaine de l'éducation est-elle interdite par la législation ?","En Belgique, la discrimination fondée sur l'identité de genre dans le domaine de l'éducation devrait-elle être interdite par la législation ?","En Belgique, la législation devrait-elle autoriser la discrimination fondée sur l'identité de genre dans le domaine de l'éducation ?"
Equality & non-discrimination,Health (gender identity),"En Belgique, la discrimination fondée sur l'identité de genre dans le domaine de la santé est-elle interdite par la législation ?","En Belgique, la discrimination fondée sur l'identité de genre dans le domaine de la santé devrait-elle être interdite par la législation ?","En Belgique, la discrimination fondée sur l'identité de genre dans le domaine de la santé devrait-elle être autorisée par la législation ?"
Equality & non-discrimination,Conversion practices ban (gender identity),"En Belgique, existe-t-il une législation ou des politiques qui interdisent les pratiques de conversion ou de réparation visant à modifier l'identité de genre d'un mineur ?","En Belgique, les pratiques de conversion ou de réparation visant à modifier l'identité de genre d'un mineur devraient-elles être interdites par la législation ou les politiques ?","En Belgique, les pratiques de conversion ou de réparation visant à modifier l'identité de genre d'un mineur devraient-elles être autorisées par la législation ou les politiques ?"
Equality & non-discrimination,Equality body mandate (gender identity),"En Belgique, existe-t-il une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité explicitement mandaté pour traiter et travailler systématiquement sur les questions liées à l'identité de genre ? (je pense qu'il n'en faut qu'un)","En Belgique, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité devrait-il être explicitement mandaté pour traiter des questions liées à l'identité de genre ?","En Belgique, une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité ne devrait-il pas être mandaté pour traiter les questions liées à l'identité de genre ?"
Equality & non-discrimination,Equality action plan (gender identity),"En Belgique, existe-t-il un plan d'action pour l'égalité qui inclut explicitement l'identité de genre et des mesures spécifiques pour progresser ?","En Belgique, devrait-il y avoir un plan d'action pour l'égalité qui inclut explicitement l'identité de genre et des mesures spécifiques pour progresser ?","En Belgique, l'identité de genre doit-elle être exclue des plans d'action pour l'égalité ?"
Equality & non-discrimination,Law (gender expression),"En Belgique, l'expression du genre est-elle explicitement incluse dans la législation anti-discrimination ?","En Belgique, l'expression du genre devrait-elle être explicitement incluse dans la législation anti-discrimination ?","En Belgique, l'expression du genre doit-elle être exclue de la législation anti-discrimination ?"
Equality & non-discrimination,Constitution (sex characteristics),"En Belgique, la constitution interdit-elle la discrimination fondée sur les caractéristiques sexuelles ?","En Belgique, la constitution devrait-elle interdire la discrimination fondée sur les caractéristiques sexuelles ?","En Belgique, la constitution devrait-elle autoriser la discrimination fondée sur les caractéristiques sexuelles ?"
Equality & non-discrimination,Employment (sex characteristics),"En Belgique, les caractéristiques sexuelles sont-elles explicitement incluses dans la législation anti-discrimination en matière d'emploi ?","En Belgique, les caractéristiques sexuelles devraient-elles être explicitement incluses dans la législation anti-discrimination en matière d'emploi ?","En Belgique, les caractéristiques sexuelles devraient-elles être exclues de la législation anti-discrimination en matière d'emploi ?"
Equality & non-discrimination,Goods & services (sex characteristics),"En Belgique, les caractéristiques sexuelles sont-elles explicitement incluses dans la législation anti-discrimination relative aux biens et services ?","En Belgique, les caractéristiques sexuelles devraient-elles être explicitement incluses dans la législation antidiscriminatoire relative aux biens et services ?","En Belgique, les caractéristiques sexuelles devraient-elles être exclues de la législation antidiscriminatoire sur les biens et les services ?"
Equality & non-discrimination,Education (sex characteristics),"En Belgique, la discrimination fondée sur les caractéristiques sexuelles dans le domaine de l'éducation est-elle interdite par la législation ?","En Belgique, la discrimination fondée sur les caractéristiques sexuelles dans le domaine de l'éducation devrait-elle être interdite par la législation ?","En Belgique, la législation devrait-elle autoriser la discrimination fondée sur les caractéristiques sexuelles dans le domaine de l'éducation ?"
Equality & non-discrimination,Health (sex characteristics),"En Belgique, la discrimination fondée sur les caractéristiques sexuelles dans le domaine de la santé est-elle interdite par la législation ?","En Belgique, la discrimination fondée sur les caractéristiques sexuelles dans le domaine de la santé devrait-elle être interdite par la législation ?","En Belgique, la législation devrait-elle autoriser la discrimination fondée sur les caractéristiques sexuelles dans le domaine de la santé ?"
Equality & non-discrimination,Equality body mandate (sex characteristics),"En Belgique, existe-t-il une institution nationale des droits de l'homme ou un organisme de promotion de l'égalité explicitement mandaté pour traiter et travailler systématiquement sur les questions liées aux caractéristiques sexuelles ?","En Belgique, les institutions nationales des droits de l'homme ou les organismes de promotion de l'égalité devraient-ils être explicitement mandatés pour traiter les questions liées aux caractéristiques sexuelles ?","En Belgique, les institutions nationales des droits de l'homme ou les organismes de promotion de l'égalité ne devraient-ils pas être mandatés pour traiter les questions liées aux caractéristiques sexuelles ?"
Equality & non-discrimination,Equality action plan (sex characteristics),"En Belgique, existe-t-il un plan d'action pour l'égalité qui inclut explicitement les caractéristiques sexuelles et des mesures spécifiques pour progresser ?","En Belgique, devrait-il y avoir un plan d'action pour l'égalité qui inclut explicitement l'identité de genre et des mesures spécifiques pour progresser ?","En Belgique, les caractéristiques sexuelles doivent-elles être exclues des plans d'action pour l'égalité ?"
Equality & non-discrimination,Blood donations,"En Belgique, le don de sang ou de tout type de tissus corporels pour les personnes lgbti sur la base de leur orientation sexuelle ou de leur identité de genre est-il libre de toute interdiction législative ou administrative ?","En Belgique, le don de sang ou de tout type de tissus corporels aux personnes LGBTI sur la base de leur orientation sexuelle ou de leur identité de genre devrait-il être exempt d'interdiction législative ou administrative ?","En Belgique, le don de sang ou de tout type de tissus corporels aux personnes LGBT sur la base de leur orientation sexuelle ou de leur identité de genre doit-il faire l'objet d'une interdiction législative ou administrative ?"
Family,Marriage equality,"En Belgique, les couples de même sexe sont-ils autorisés à se marier avec le même niveau de droits que les couples mariés de sexe différent ?","En Belgique, les couples de même sexe devraient-ils être autorisés à se marier avec le même niveau de droits que les couples mariés de sexe différent ?","En Belgique, les couples de même sexe ne devraient-ils pas être autorisés à se marier avec le même niveau de droits que les couples mariés de sexe différent ?"
Family,Registered partnership (similar rights to marriage),"En Belgique, les couples de même sexe peuvent-ils conclure un partenariat enregistré ou un partenariat civil et obtenir les mêmes droits que s'ils étaient mariés ?","En Belgique, les couples de même sexe devraient-ils être autorisés à conclure un partenariat enregistré/un partenariat civil et obtenir le même niveau de droits que s'ils étaient mariés ?","En Belgique, les couples de même sexe ne devraient-ils pas être autorisés à conclure un partenariat enregistré ou un partenariat civil et obtenir le même niveau de droits que s'ils étaient mariés ?"
Family,Registered partnership (limited rights),"En Belgique, les couples de même sexe sont-ils autorisés à conclure un partenariat enregistré/civil ?","En Belgique, les couples de même sexe devraient-ils être autorisés à conclure un partenariat enregistré/civil ?","En Belgique, les couples de même sexe ne devraient-ils pas être autorisés à conclure un partenariat enregistré/civil ?"
Family,Cohabitation,"En Belgique, les couples de même sexe sont-ils inclus dans la législation ou les mesures juridiques relatives à la cohabitation ?","En Belgique, les couples de même sexe devraient-ils être inclus dans la législation ou les mesures juridiques relatives à la cohabitation ?","En Belgique, les couples de même sexe devraient-ils être exclus de la législation ou des mesures juridiques relatives à la cohabitation ?"
Family,No constitutional limitation on marriage,"En Belgique, la Constitution ne définit-elle pas le mariage comme étant uniquement l'union d'un homme et d'une femme ?","En Belgique, la Constitution ne devrait-elle pas définir le mariage comme étant uniquement l'union d'un homme et d'une femme ?","En Belgique, faut-il définir constitutionnellement le mariage comme étant uniquement l'union d'un homme et d'une femme ?"
Family,Joint adoption,"En Belgique, les couples de même sexe peuvent-ils légalement introduire une demande d'adoption conjointe ?","En Belgique, les couples de même sexe devraient-ils être autorisés à demander l'adoption conjointe en toute légalité ?","En Belgique, les couples de même sexe ne devraient-ils pas être autorisés à demander l'adoption conjointe en toute légalité ?"
Family,Second-parent adoption,"En Belgique, les couples de même sexe sont-ils autorisés à demander légalement l'adoption d'un deuxième parent ?","En Belgique, les couples de même sexe devraient-ils être autorisés à demander l'adoption par un second parent ?","En Belgique, les couples de même sexe ne devraient-ils pas être autorisés à demander l'adoption par un second parent ?"
Family,Automatic co-parent recognition,"En Belgique, les enfants nés de couples sont-ils automatiquement reconnus légalement dès la naissance comme les enfants des deux parents, indépendamment de l'orientation sexuelle et/ou de l'identité de genre des partenaires ?","En Belgique, les enfants nés de couples devraient-ils être automatiquement reconnus légalement dès la naissance comme les enfants des deux parents, indépendamment de l'orientation sexuelle et/ou de l'identité de genre des partenaires ?","En Belgique, les enfants nés de couples ne devraient-ils pas être automatiquement reconnus légalement dès la naissance comme les enfants des deux parents, en fonction de l'orientation sexuelle et/ou de l'identité de genre des partenaires ?"
Family,Medically assisted insemination (couples),"En Belgique, les couples (indépendamment de l'orientation sexuelle et/ou de l'identité de genre des partenaires) ne rencontrent-ils pas d'obstacles juridiques à l'accès aux traitements de fertilité ?","En Belgique, les couples (indépendamment de l'orientation sexuelle et/ou de l'identité de genre des partenaires) ne devraient-ils pas être confrontés à des obstacles juridiques pour accéder aux traitements de fertilité ?","En Belgique, les couples (indépendamment de l'orientation sexuelle et/ou de l'identité de genre des partenaires) devraient-ils être confrontés à des obstacles juridiques pour accéder aux traitements de fertilité ?"
Family,Medically assisted insemination (singles),"En Belgique, les traitements de fertilité sont-ils légalement possibles pour les individus, indépendamment de leur orientation sexuelle et/ou de leur identité de genre ?","En Belgique, les traitements de fertilité devraient-ils être légalement possibles indépendamment de l'orientation sexuelle et/ou de l'identité de genre des personnes concernées ?","En Belgique, les traitements de fertilité doivent-ils être légalement possibles en fonction de l'orientation sexuelle et/ou de l'identité de genre des personnes concernées ?"
Family,Recognition of trans parenthood,"En Belgique, l'identité de genre légale d'un parent transgenre est-elle pleinement reconnue et correctement reflétée dans les documents de parenté de l'enfant, et les réglementations relatives à la parentalité sont-elles alignées sur toutes les options de genre disponibles (lorsqu'il existe plus de deux marqueurs de genre) en fonction de l'identité de genre reconnue du parent ?","En Belgique, l'identité de genre légale d'un parent transgenre devrait-elle être pleinement reconnue et reflétée dans les documents de parenté de l'enfant, et les réglementations relatives à la parentalité devraient-elles s'aligner sur toutes les options de genre disponibles (lorsqu'il existe plus de deux marqueurs de genre) en fonction de l'identité de genre reconnue du parent ?","En Belgique, les parents transgenres devraient-ils voir leur identité de genre légale non reconnue et correctement reflétée dans les documents de parenté conformément à l'identité de genre reconnue du parent ?"
Hate crime & hate speech,Hate crime law (sexual orientation),"En Belgique, l'orientation sexuelle est-elle explicitement incluse dans la législation sur les crimes de haine en tant que facteur aggravant ?","En Belgique, l'orientation sexuelle devrait-elle être explicitement incluse dans la législation sur les crimes de haine en tant que circonstance aggravante ?","En Belgique, l'orientation sexuelle devrait-elle être exclue de la législation sur les crimes de haine en tant que circonstance aggravante ?"
Hate crime & hate speech,Hate speech law (sexual orientation),"En Belgique, l'orientation sexuelle est-elle explicitement incluse dans la législation sur les discours de haine en tant que circonstance aggravante ?","En Belgique, l'orientation sexuelle devrait-elle être explicitement incluse dans la législation sur les discours de haine en tant que circonstance aggravante ?","En Belgique, l'orientation sexuelle devrait-elle être exclue de la législation sur les discours de haine en tant que circonstance aggravante ?"
Hate crime & hate speech,Policy tackling hatred (sexual orientation),"En Belgique, l'orientation sexuelle est-elle explicitement incluse dans une stratégie nationale de lutte contre les crimes et les discours de haine, dans le cadre d'un dispositif récurrent mis en place par les acteurs publics ?","En Belgique, l'orientation sexuelle devrait-elle être explicitement incluse dans une stratégie nationale de lutte contre les crimes et les discours de haine, dans le cadre d'un dispositif récurrent mis en place par les acteurs publics ?","En Belgique, l'orientation sexuelle devrait-elle être exclue d'une stratégie nationale de lutte contre les crimes et les discours de haine ?"
Hate crime & hate speech,Hate crime law (gender identity),"En Belgique, l'identité de genre est-elle explicitement incluse dans la législation sur les crimes de haine en tant que circonstance aggravante ?","En Belgique, l'identité de genre devrait-elle être explicitement incluse dans la législation sur les crimes de haine en tant que circonstance aggravante ?","En Belgique, l'identité de genre devrait-elle être exclue de la législation sur les crimes de haine en tant que circonstance aggravante ?"
Hate crime & hate speech,Hate speech law (gender identity),"En Belgique, l'identité de genre est-elle explicitement incluse dans la législation sur les discours de haine en tant que circonstance aggravante ?","En Belgique, l'identité de genre devrait-elle être explicitement incluse dans la législation sur les discours de haine en tant que circonstance aggravante ?","En Belgique, l'identité de genre devrait-elle être exclue de la législation sur les discours de haine en tant que circonstance aggravante ?"
